,000001.SZ,000002.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000408.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000553.SZ,000568.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000661.SZ,000671.SZ,000703.SZ,000709.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002050.SZ,002065.SZ,002081.SZ,002085.SZ,002120.SZ,002142.SZ,002146.SZ,002153.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002294.SZ,002304.SZ,002310.SZ,002311.SZ,002352.SZ,002411.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002475.SZ,002493.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002773.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300142.SZ,300144.SZ,300251.SZ,300296.SZ,300408.SZ,300433.SZ,600000.SH,600004.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600027.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600566.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600674.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600760.SH,600795.SH,600809.SH,600816.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600977.SH,600998.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601066.SH,601088.SH,601108.SH,601111.SH,601117.SH,601138.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603156.SH,603160.SH,603259.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603986.SH,603993.SH,000001.SZ.1,000002.SZ.1,000063.SZ.1,000069.SZ.1,000100.SZ.1,000157.SZ.1,000166.SZ.1,000333.SZ.1,000338.SZ.1,000402.SZ.1,000408.SZ.1,000413.SZ.1,000415.SZ.1,000423.SZ.1,000425.SZ.1,000503.SZ.1,000538.SZ.1,000553.SZ.1,000568.SZ.1,000625.SZ.1,000627.SZ.1,000630.SZ.1,000651.SZ.1,000661.SZ.1,000671.SZ.1,000703.SZ.1,000709.SZ.1,000725.SZ.1,000728.SZ.1,000768.SZ.1,000776.SZ.1,000783.SZ.1,000786.SZ.1,000792.SZ.1,000826.SZ.1,000839.SZ.1,000858.SZ.1,000876.SZ.1,000895.SZ.1,000898.SZ.1,000938.SZ.1,000959.SZ.1,000961.SZ.1,000963.SZ.1,000983.SZ.1,001965.SZ.1,001979.SZ.1,002001.SZ.1,002007.SZ.1,002008.SZ.1,002024.SZ.1,002027.SZ.1,002032.SZ.1,002044.SZ.1,002050.SZ.1,002065.SZ.1,002081.SZ.1,002085.SZ.1,002120.SZ.1,002142.SZ.1,002146.SZ.1,002153.SZ.1,002179.SZ.1,002202.SZ.1,002230.SZ.1,002236.SZ.1,002241.SZ.1,002252.SZ.1,002271.SZ.1,002294.SZ.1,002304.SZ.1,002310.SZ.1,002311.SZ.1,002352.SZ.1,002411.SZ.1,002415.SZ.1,002422.SZ.1,002450.SZ.1,002456.SZ.1,002460.SZ.1,002466.SZ.1,002468.SZ.1,002475.SZ.1,002493.SZ.1,002508.SZ.1,002555.SZ.1,002558.SZ.1,002572.SZ.1,002594.SZ.1,002601.SZ.1,002602.SZ.1,002624.SZ.1,002625.SZ.1,002673.SZ.1,002714.SZ.1,002736.SZ.1,002773.SZ.1,002797.SZ.1,002925.SZ.1,300003.SZ.1,300015.SZ.1,300017.SZ.1,300024.SZ.1,300033.SZ.1,300059.SZ.1,300070.SZ.1,300072.SZ.1,300122.SZ.1,300124.SZ.1,300136.SZ.1,300142.SZ.1,300144.SZ.1,300251.SZ.1,300296.SZ.1,300408.SZ.1,300433.SZ.1,600000.SH.1,600004.SH.1,600009.SH.1,600010.SH.1,600011.SH.1,600015.SH.1,600016.SH.1,600018.SH.1,600019.SH.1,600023.SH.1,600025.SH.1,600027.SH.1,600028.SH.1,600029.SH.1,600030.SH.1,600031.SH.1,600036.SH.1,600038.SH.1,600048.SH.1,600050.SH.1,600061.SH.1,600066.SH.1,600068.SH.1,600085.SH.1,600089.SH.1,600100.SH.1,600104.SH.1,600109.SH.1,600111.SH.1,600115.SH.1,600118.SH.1,600153.SH.1,600157.SH.1,600170.SH.1,600176.SH.1,600177.SH.1,600188.SH.1,600196.SH.1,600208.SH.1,600219.SH.1,600221.SH.1,600233.SH.1,600271.SH.1,600276.SH.1,600297.SH.1,600309.SH.1,600332.SH.1,600339.SH.1,600340.SH.1,600346.SH.1,600352.SH.1,600362.SH.1,600369.SH.1,600372.SH.1,600383.SH.1,600390.SH.1,600398.SH.1,600406.SH.1,600415.SH.1,600436.SH.1,600438.SH.1,600482.SH.1,600487.SH.1,600489.SH.1,600498.SH.1,600516.SH.1,600518.SH.1,600519.SH.1,600522.SH.1,600535.SH.1,600547.SH.1,600549.SH.1,600566.SH.1,600570.SH.1,600583.SH.1,600585.SH.1,600588.SH.1,600606.SH.1,600637.SH.1,600660.SH.1,600674.SH.1,600688.SH.1,600690.SH.1,600703.SH.1,600704.SH.1,600705.SH.1,600739.SH.1,600741.SH.1,600760.SH.1,600795.SH.1,600809.SH.1,600816.SH.1,600837.SH.1,600867.SH.1,600886.SH.1,600887.SH.1,600893.SH.1,600900.SH.1,600909.SH.1,600919.SH.1,600926.SH.1,600958.SH.1,600977.SH.1,600998.SH.1,600999.SH.1,601006.SH.1,601009.SH.1,601012.SH.1,601018.SH.1,601021.SH.1,601066.SH.1,601088.SH.1,601108.SH.1,601111.SH.1,601117.SH.1,601138.SH.1,601155.SH.1,601166.SH.1,601169.SH.1,601186.SH.1,601198.SH.1,601211.SH.1,601212.SH.1,601216.SH.1,601225.SH.1,601228.SH.1,601229.SH.1,601238.SH.1,601288.SH.1,601318.SH.1,601328.SH.1,601333.SH.1,601336.SH.1,601360.SH.1,601377.SH.1,601390.SH.1,601398.SH.1,601555.SH.1,601600.SH.1,601601.SH.1,601607.SH.1,601611.SH.1,601618.SH.1,601628.SH.1,601633.SH.1,601668.SH.1,601669.SH.1,601688.SH.1,601727.SH.1,601766.SH.1,601788.SH.1,601800.SH.1,601808.SH.1,601818.SH.1,601828.SH.1,601838.SH.1,601857.SH.1,601877.SH.1,601878.SH.1,601881.SH.1,601888.SH.1,601898.SH.1,601899.SH.1,601901.SH.1,601919.SH.1,601933.SH.1,601939.SH.1,601985.SH.1,601988.SH.1,601989.SH.1,601991.SH.1,601992.SH.1,601997.SH.1,601998.SH.1,603156.SH.1,603160.SH.1,603259.SH.1,603260.SH.1,603288.SH.1,603799.SH.1,603833.SH.1,603858.SH.1,603986.SH.1,603993.SH.1
20090131,0.8847169749226667,-0.22902217499935354,-0.5273695589773004,-0.2136373651667323,-0.030066184008245546,0.3643381308541617,0.04815523673973629,-0.15362248214767427,0.002382552052519888,0.1470629830120423,-0.10530031892710086,-0.02299088039938017,0.4730461698223271,-0.27431659711157114,-0.0660286184948651,-0.1743237501035094,0.14576723737095354,-0.15751000389611308,-0.05488213022895633,-0.07898092422449961,-0.3406939860461569,-0.5281923035033695,-0.20509224276453886,0.21580508526736797,0.2824969351311461,0.3024432338786004,-0.12701353412232466,-0.10099810585069335,-0.3131274868436332,0.32700010930075935,-0.0009647371269654939,0.40929906496069657,0.23640782618003142,0.3150796530880696,-0.1641520284881991,0.39525593389866975,-0.20269058407815546,0.27763251085118396,-0.0888117355749361,0.5072160452371505,0.13818632292815863,-0.16931432646691552,0.09173902811045972,0.20490678632404283,0.9379431649841163,-0.17462215416545912,-0.07764901817816694,0.5138666114779415,-0.41789655638917533,0.03267710915590523,0.048044994252781,0.029580159966479697,0.14172605092748483,-0.24824756450776833,0.16826579802634073,0.9043183512695648,-0.8645864653853164,-0.06621507031942978,-0.19797379348063615,-0.015149569843451331,-0.24271857668731367,-0.3233391696788126,-0.4037753319827718,0.31622103593445816,0.1052817338658974,0.4072626915215316,0.010982856711267659,0.3434226060116064,1.5292368404226622,-0.12410125723097071,-0.00951264456535519,0.005135517622671816,0.00115965973394426,-0.07904596920561156,-0.07742157002175662,-0.2257073796488187,0.3297254727862785,-0.14131886453383508,0.41005611751483495,0.12138870078030375,-0.23396594505912593,0.04497079821264302,0.21943637842044428,0.0848307023061218,0.00707646727846287,-0.025248308687344415,-0.10127412126714024,0.10373640763749269,-0.3624033606131842,-0.17303588661945385,0.30876880917291344,-0.15978078981878208,0.09914224228880669,0.38323866891116676,-0.0023713338838032227,-0.2537241705476772,-0.17327253004162457,-0.3158023927432437,0.2744676228543813,0.1993373847747038,-0.13738434214651452,0.3005385653945445,-0.05538228832959098,-0.003805380752482934,0.05853598522314124,-0.3842315121600679,-0.25451716037953426,-0.13620432927466022,-0.09464852246123899,-0.39657869962886194,-0.20352500815056185,0.014435789837813705,-0.15643920012967452,-0.2878953465533991,-0.13400133111315246,-0.06865203500044294,-0.25641901128257205,0.1927638305905779,-0.4926788786208127,-0.779365277143385,0.19372550401113742,0.3788717532649869,-0.288877213208519,-0.8519061669943246,-0.4544054712765013,-0.15034174905930608,0.09235905648432005,-0.12069012016591232,0.0803187383370192,-0.0787467689538199,-0.48673719426551226,-0.021915782196032404,0.17419939361700826,-0.4122786908229024,-0.39587156452137484,0.31223139668168687,0.21849652761473315,-0.06710736527546016,-0.5628864173336825,-0.22769401521418076,-0.14712799517623798,0.11559377727284122,-0.07870520276263093,0.14168465504354022,0.028687662561985884,0.48358452550144604,-0.9035100406530143,0.5920851239634541,-0.47119225115408847,0.025432892422734023,0.03589810427787581,-0.03979940502541504,0.00288117211332687,-0.2071906304247126,0.49001238795232016,-0.4071183959168049,-0.2906669571289457,-0.19449617790998297,-0.8069541162460274,-0.8488935072811656,-0.26315743707763245,-0.3256938813743766,0.42921105478075366,0.24135732262705067,0.12704078604261457,0.48066466895105,0.2520325736824838,-0.01120505138828258,-0.07717746402637661,0.17543691025004587,-0.13118689852405901,0.06869666093456572,-0.26134083616172693,-0.15783126863731306,0.20366537413186192,0.391655347084817,0.7248122850346321,0.1619818793338346,0.529079451113265,-0.056967809857528424,0.16798329164902567,0.08852338207880668,-0.06724596243205182,0.1889039915514759,-0.0938462866169382,-0.08562885862906897,0.039319289851096506,-0.3795123178293743,-0.1696144642394583,-0.3634971135569286,-0.35640813450918873,0.5755402863468193,-0.19069727622634738,-0.48094203586777345,0.048093745339832406,0.7054876581120231,0.9692434207680098,-0.19178195478624477,-0.2590419572864904,0.10487117799424892,0.03818275399142429,0.29392378390535956,-0.3940071429053512,-0.3703986092881553,-0.07054300962574923,-0.2527089861281345,-0.2260734943024173,0.4892200614619563,0.77584254465504,0.2472177653246875,-0.42631351872513734,1.0351142910761557,0.9062721180454294,-0.03492765902798546,-0.10281027044227639,-0.18442571330985136,0.14493578182670805,-0.04817890019052348,0.06782635644332932,0.40150883069225113,-0.0825356633720069,-0.09878512807100431,-0.15965003752345758,0.6214656022359835,-0.2581617920375813,0.20544446111824002,-0.4443905221008888,0.040589129804533455,-0.16203038668782505,0.6504369252717731,0.05224920671094858,0.053030640887476846,-0.019909365396025266,0.01609452413471467,0.01573720834908706,0.4501959724837794,0.06558144250487988,-0.11998583468165974,0.384515911268689,-0.20090496217730236,-0.28450247563004366,0.2960383500399565,0.24250167398950856,-0.07270796413250923,0.03290200914946333,-0.3758491904441097,-0.3136501578948727,-0.06818592951919082,-0.2366866320192468,0.08893496537399033,-0.1853713924236569,0.2534454332395185,0.3368875556043957,-0.0802200148842436,-0.6051288314350162,0.4137644743544838,-0.01852928468015392,-0.03016929904752841,-0.3929882470728163,0.2607447089129855,-0.048841123703035685,-0.10394821912030028,0.24092487554232273,-0.3485590324478437,0.4849643900285996,0.662213917900374,-0.09024442794027983,-0.08730985382389905,0.20409246967605948,-0.07624189432568582,-0.23927933884565725,-0.2212236855574889,0.2600862493201137,-0.006007032658902414,-0.060630340389177466,0.1222219093837042,-0.0952722254548774,0.30650832925012395,0.11248042958571638,-0.010316251775694875,0.44806962467224654,-0.23782451513597236,-0.5173829636453342,0.33002960780066837,0.030623313188363154,0.2928256459270864,0.1930706377157708,-0.08182753393594824,0.08318602529838826,-0.1085355421697764,-0.5735446457684515,0.0031889511796832776,-0.004637950227835726,-0.09673762462352911,0.00428087004533074,0.2622107067360394,0.39984078680043755,0.018397308982982426,-0.12878789171022942,0.4454191595143732,0.6942645126977096,-0.21152344231299425,-0.509543920117772,-0.6369593357339629,-0.410311414354107,0.4168740773338737,-0.300766785620001,-0.10008804910628333,0.09406993797609942,-0.6158721282965715,0.0443420000883541,0.34880293139011576,0.9321634957428543,0.06459112281722812,-0.737730431802018,-0.24521213464390684,-0.027560999300201235,-0.2409882333401721,0.11451387683670905,-0.12168111769478036,-0.22030912741926859,-0.27115747617206837,-0.35204819657359293,0.8342352230347343,0.6466475770703649,-0.2882359189391155,0.563996894917464,-0.4916977125993337,-0.11486164310779835,0.20383475688594097,0.6376985720636192,0.6303156509088736,-0.9092490066985277,0.9140997480175576,0.15837847149385972,0.5744341492551115,0.024848110650240788,0.19149570690871454,-0.5986742127278913,0.7061911157600367,0.7875132332093867,-0.6808325285999728,0.6566096248566251,0.07184780091597756,0.8302967150914926,-0.3380243658450821,-0.4006114207204599,2.0860588787612038,-1.152112358315924,-0.04805104418216742,-0.1643674667964607,-0.038080687089352784,0.1427242666747517,-0.2873586633420233,0.7070794631687256,0.7752106215385088,-0.3822605952899756,0.272476656469897,-0.06069017020130331,0.013016156449519325,0.05590855073132052,-0.5467899474363773,0.13928587907910112,1.113278932371506,0.11308835565111072,0.8192004268950136,0.35607382664484166,0.7306589733623681,1.1249105090426843,-0.23561671298724862,-0.39542203801922426,-0.09201534603922636,-0.5011993515478133,-0.3380243658450821,-0.23561671298724862,-0.13616035180133906,-0.23561671298724862,-0.346525591956715,-0.13616035180133906,-0.18422565606932767,-0.18422565606932767,-0.3380243658450821,-0.13616035180133906,-0.346525591956715,-0.10008804910628333,-0.06499142994153972,-0.06499142994153972,0.0,-0.2802047440128739,-0.346525591956715,-0.06499142994153972,-0.06499142994153972,-0.2802047440128739,-0.300766785620001,-0.5011993515478133,-0.300766785620001,-0.23561671298724862,-0.300766785620001,-0.13616035180133906,-0.23561671298724862,-0.23561671298724862,-0.34372014291570907,-0.36540812876388634,0.0880131811114372,-0.06499142994153972,-0.17337218202125726,-0.17337218202125726,-0.23561671298724862,-0.4809461566603812,-0.13616035180133906,-0.23561671298724862,0.0,-0.06499142994153972,-0.13616035180133906,-0.13616035180133906,-0.13616035180133906,0.30536886983312245,0.23603625225005231,-0.37652881660886617,-0.5334354618318591,-0.22445603871244157,0.6835020124504776,-0.16985181786219394,-0.36477777383721166,-0.05592002024566867,-0.17337218202125726,-0.17337218202125726,-0.24484934666781438,0.5282275464225629,0.18904297039248424,-0.24770733456681052,-0.10226297442731352,0.5572606770373794,-0.019218798491976587,0.10705773830166757,0.1058715894109103,-0.2851770715401585,-0.4041139390017898,-0.02501818702758428,-0.05446818767575043,-0.5383762272187219,0.27171268885821,0.43445349124223054,0.7804532092004544,0.5535648136165903,1.423425011960929,-0.7241106398804067,-0.08745669605871989,-0.19936338281625104,0.08198729888912461,0.30820187695973034,-0.19780630610933278,0.09493324577208662,0.20616792391051353,0.9098627866200196,-0.05273156814838788,-0.22650805883782552,-0.24153328137903518,-0.7558412545488905,-0.6827915644800273,-0.20489779817648812,0.03399554212413282,0.961148558014456,-0.1488780405306557,0.38921981826218743,0.6170577898670471,0.053629101164304735,0.3510869939840002,-0.22006440745686356,0.19407343298404425,0.03633028746539343,-0.09384897531466121,-6.278553101404152e-17,-0.7072856229360995,-0.0746079199925079,0.5383065033257659,0.8109029961869115,0.4014813991836601,0.5030311754562924,0.031464204196693685,0.4922064408250101,0.48293958315801266,-0.4581127247740051,0.47105266635006904,-0.24784514265873225,-0.1390211858192744,-0.05760284431199923,-0.16790284746177675,-0.22075830114514433,-0.3576810529287804,-0.6827599908512647,-0.21566150234415785,-0.46323900656604255,-0.33825232941379857,0.4930206966801309,0.8516884156089926,1.8676526283910067,-0.5842270845375424,0.11273197929678924,0.3741495625871582,-0.15888304643522697,0.2769505429791302,0.11924019074162362,0.19882332962733318,-0.2675309367358153,-0.2480647292879734,0.16301173127768478,-0.0362450055229951,1.6427532095182567,0.4443690567797044,-0.30264943831905966,1.0115139416708603,1.1495856532554685,0.23944197098180148,-0.300766785620001,-0.3170308475431974,-0.3170308475431974,-0.300766785620001,-0.06499142994153972,-0.23561671298724862,-0.300766785620001,0.41962373501408445,-0.025494975469415863,-0.4809461566603812,-0.3380243658450821,-0.3380243658450821,-0.300766785620001,0.1958025389075907,-0.300766785620001,0.8407170369554053,-0.09201534603922636,-0.13616035180133906,-0.4006114207204599,-0.2333853628428736,-0.06023858329826446,0.49706177156160236,-0.300766785620001,-0.300766785620001,-0.18422565606932767,-0.346525591956715,-0.35077911664101613,-0.3380243658450821,-0.3170308475431974,-0.2802047440128739,-0.3170308475431974,-0.21743606977016483,-0.3229215322376149,-0.2863678230325977,-0.300766785620001,0.0880131811114372,-0.300766785620001,0.47233713414141715,0.6827864506823281,-0.300766785620001,-0.4046535829063156,1.5104576291918819,-0.07820407856595948,-0.09201534603922636,-0.09201534603922636,0.7394262518736713,-0.2802047440128739,-0.09201534603922636,-0.09201534603922636,-0.300766785620001,1.1737399885807989,0.7885274576593444,-0.300766785620001,-0.09201534603922636,-0.22440852434560718,-0.3170308475431974,0.05986759802367249,-0.3170308475431974,0.1738181844711747,-0.4809461566603812,-0.300766785620001,-0.300766785620001,0.0,0.31133837094244987,0.6403466604612165,-0.300766785620001,0.5631638084530979,0.05986759802367249,-0.19078000552098773,-0.17337218202125726,0.4253248141423114,-0.5366334680172551,-0.37859260777309306,-0.41555110281988494,-0.3170308475431974,-0.13963528325911798,-0.39542203801922426,-0.13616035180133906,-0.23561671298724862,-0.18422565606932767,-0.39542203801922426,-0.18422565606932767,0.0,-0.23561671298724862,-0.13616035180133906,-0.18422565606932767
